asset_id,campaign_name,campaign_id,creative_name,platform,audience_segment,region,daily_budget_usd,fast_pacing,warm_color_palette,ctr,conversion_rate,impressions,clicks,conversions,revenue_usd,roas,cpa_usd,logo_screen_ratio,scene_transitions,time_to_first_product_s,cta_type,audio_style,video_duration_s,quarter,flight_start,flight_end
VEL-2026-Q1-0824,Summer Endurance Launch,vel_summer_endurance_2026,HIIT_Studio,Meta,Millennials (25-34),US-East,3505.98,0,1,0.042436,0.017779,327138,13882,1200,48102.35,7.8,5.5,0.201,16,4.0,Discover,acoustic-indie,12.3,Q1 2026,2026-01-28,2026-02-05
VEL-2026-Q2-0825,Summer Endurance Launch,vel_summer_endurance_2026,Basketball_Court,Meta,Gen-X (35-44),US-West,11844.63,0,0,0.035552,0.015814,259484,9225,1200,31867.75,2.61,10.16,0.144,14,2.9,Learn More,acoustic-indie,22.8,Q3 2026,2026-02-24,2026-03-21
VEL-2026-Q3-0826,Winter Training Push,vel_winter_training_2026,CrossFit_Box,TikTok,Gen-X (35-44),APAC,11151.38,0,0,0.017771,0.004793,404056,7180,1200,63920.41,6.45,8.25,0.068,11,6.2,Learn More,acoustic-indie,28.8,Q1 2026,2026-01-15,2026-02-05
VEL-2026-Q4-0827,Holiday Gift Guide,vel_holiday_gift_2026,CrossFit_Box,Instagram,Gen-Z (18-24),APAC,4857.1,1,0,0.076902,0.02112,451941,34755,1200,48980.14,7.8,5.5,0.065,15,0.6,Limited Time,hip-hop,23.0,Q4 2026,2026-01-31,2026-02-08
VEL-2026-Q1-0828,Holiday Gift Guide,vel_holiday_gift_2026,Runner_Sunrise,TikTok,Millennials (25-34),US-West,5224.44,1,0,0.039812,0.010844,753042,29979,1200,41702.08,7.28,5.5,0.221,11,3.7,Shop Now,hip-hop,16.7,Q3 2026,2026-02-28,2026-03-10
VEL-2026-Q2-0829,Trail Running Adventure,vel_trail_adventure_2026,Runner_Sunrise,Meta,Gen-X (35-44),US-East,11991.56,1,0,0.042194,0.010437,680920,28730,1200,35692.56,3.08,9.65,0.093,6,3.2,Discover,acoustic-indie,10.1,Q3 2026,2026-02-07,2026-02-14
VEL-2026-Q3-0830,Holiday Gift Guide,vel_holiday_gift_2026,Morning_Stretch,YouTube,Millennials (25-34),EU-West,7190.96,1,0,0.076222,0.029308,411354,31354,1200,42186.96,5.93,5.93,0.047,8,3.0,Shop Now,hip-hop,17.1,Q3 2026,2026-02-10,2026-03-07
VEL-2026-Q4-0831,Holiday Gift Guide,vel_holiday_gift_2026,Sprint_Track,YouTube,Gen-X (35-44),EU-West,11096.86,1,0,0.066846,0.025248,288456,19282,1200,30738.42,2.87,8.92,0.275,14,3.0,Shop Now,acoustic-indie,20.6,Q2 2026,2026-01-21,2026-02-17
VEL-2026-Q1-0832,Summer Endurance Launch,vel_summer_endurance_2026,Runner_Sunrise,TikTok,Gen-X (35-44),US-West,2645.77,0,1,0.039028,0.011458,413026,16119,1200,43088.09,7.8,5.5,0.275,13,0.7,Shop Now,acoustic-indie,13.9,Q2 2026,2026-01-23,2026-02-08
VEL-2026-Q2-0833,Holiday Gift Guide,vel_holiday_gift_2026,Yoga_Flow,Meta,Millennials (25-34),EU-West,12862.09,1,0,0.062118,0.01015,112566,6992,1142,46758.71,3.88,10.56,0.131,13,1.6,Learn More,acoustic-indie,18.2,Q1 2026,2026-02-26,2026-03-05
VEL-2026-Q3-0834,Holiday Gift Guide,vel_holiday_gift_2026,Runner_Sunrise,YouTube,Gen-X (35-44),US-East,10807.83,1,1,0.062049,0.01507,308473,19140,1200,61387.18,4.79,10.68,0.046,14,1.6,Shop Now,ambient,9.1,Q3 2026,2026-02-18,2026-03-16
VEL-2026-Q4-0835,Summer Endurance Launch,vel_summer_endurance_2026,Trail_Epic,Meta,Millennials (25-34),US-East,13650.67,0,1,0.038747,0.00921,259750,10064,1200,54745.48,3.45,13.24,0.215,4,7.9,Limited Time,hip-hop,16.9,Q4 2026,2026-01-26,2026-02-23
VEL-2026-Q1-0836,Holiday Gift Guide,vel_holiday_gift_2026,Trail_Epic,TikTok,Gen-X (35-44),US-West,2419.4,0,0,0.051865,0.0204,624830,32406,1200,34016.96,7.8,5.5,0.239,7,0.7,Discover,upbeat-electronic,8.2,Q2 2026,2026-02-04,2026-02-25
VEL-2026-Q2-0837,Summer Endurance Launch,vel_summer_endurance_2026,Yoga_Flow,YouTube,Gen-Z (18-24),US-East,9098.71,1,1,0.089,0.015688,133237,11858,1200,35318.87,3.76,7.82,0.07,13,1.8,Discover,acoustic-indie,7.2,Q4 2026,2026-01-17,2026-01-27
VEL-2026-Q3-0838,Trail Running Adventure,vel_trail_adventure_2026,Cycling_Mountain,Meta,Millennials (25-34),APAC,9187.25,0,0,0.026841,0.010514,544904,14625,1200,45412.44,5.21,7.26,0.073,9,7.8,Shop Now,upbeat-electronic,26.6,Q4 2026,2026-01-29,2026-02-11
VEL-2026-Q4-0839,Back to Campus Athletics,vel_campus_athletics_2026,Trail_Epic,YouTube,Gen-X (35-44),US-West,5625.18,1,1,0.049873,0.017493,401620,20029,1200,37045.48,7.8,5.5,0.237,14,5.2,Discover,ambient,10.9,Q2 2026,2026-02-04,2026-02-17
VEL-2026-Q1-0840,Summer Endurance Launch,vel_summer_endurance_2026,CrossFit_Box,TikTok,Gen-X (35-44),US-East,7147.76,1,1,0.045232,0.016724,322789,14600,1200,31002.59,5.1,5.5,0.261,9,3.9,Shop Now,hip-hop,19.8,Q2 2026,2026-01-24,2026-02-21
VEL-2026-Q2-0841,Summer Endurance Launch,vel_summer_endurance_2026,CrossFit_Box,Meta,Gen-Z (18-24),US-West,1050.73,0,1,0.053675,0.015011,112502,6038,1200,58980.54,7.8,5.5,0.23,17,1.1,Learn More,acoustic-indie,9.6,Q2 2026,2026-02-16,2026-03-12
VEL-2026-Q3-0842,Holiday Gift Guide,vel_holiday_gift_2026,Trail_Epic,YouTube,Millennials (25-34),EU-West,11314.97,1,0,0.071899,0.025446,511598,36783,1200,30702.81,2.74,9.32,0.088,3,5.5,Discover,acoustic-indie,12.3,Q2 2026,2026-03-01,2026-03-20
VEL-2026-Q4-0843,Summer Endurance Launch,vel_summer_endurance_2026,Runner_Sunrise,TikTok,Gen-X (35-44),US-East,8465.18,0,0,0.013337,0.004437,374454,4993,1200,59904.83,7.8,6.07,0.139,7,1.5,Learn More,acoustic-indie,14.7,Q3 2026,2026-01-20,2026-02-05
VEL-2026-Q1-0844,Winter Training Push,vel_winter_training_2026,Morning_Stretch,YouTube,Gen-Z (18-24),APAC,1337.25,1,0,0.07876,0.029983,844945,66547,1200,35187.74,7.8,5.5,0.184,8,5.5,Learn More,upbeat-electronic,9.4,Q3 2026,2026-01-16,2026-01-30
VEL-2026-Q2-0845,Winter Training Push,vel_winter_training_2026,Morning_Stretch,YouTube,Gen-X (35-44),US-East,10370.96,1,0,0.058364,0.016577,558037,32569,1200,65088.42,5.32,10.19,0.078,13,7.8,Limited Time,ambient,7.1,Q3 2026,2026-02-12,2026-02-28
VEL-2026-Q3-0846,Trail Running Adventure,vel_trail_adventure_2026,CrossFit_Box,Instagram,Millennials (25-34),US-West,7268.34,0,1,0.032644,0.009527,711143,23214,1200,51739.46,7.52,5.74,0.091,8,4.5,Limited Time,hip-hop,27.1,Q3 2026,2026-02-23,2026-03-15
VEL-2026-Q4-0847,Summer Endurance Launch,vel_summer_endurance_2026,Trail_Epic,Instagram,Gen-X (35-44),US-West,999.69,0,1,0.046327,0.015893,609933,28256,1200,56459.39,7.8,5.5,0.108,4,2.1,Discover,ambient,6.3,Q1 2026,2026-02-16,2026-03-08
VEL-2026-Q1-0848,Holiday Gift Guide,vel_holiday_gift_2026,Cycling_Mountain,TikTok,Gen-X (35-44),US-East,14559.31,0,0,0.023834,0.004348,238933,5694,1038,29390.46,2.19,12.93,0.162,15,5.2,Shop Now,acoustic-indie,7.5,Q3 2026,2026-01-18,2026-02-13
VEL-2026-Q2-0849,Holiday Gift Guide,vel_holiday_gift_2026,HIIT_Studio,Instagram,Gen-X (35-44),APAC,14262.13,0,1,0.033217,0.00933,78175,2596,729,37079.22,2.56,19.9,0.163,15,4.3,Shop Now,ambient,25.3,Q2 2026,2026-01-18,2026-02-15
VEL-2026-Q3-0850,Back to Campus Athletics,vel_campus_athletics_2026,Runner_Sunrise,TikTok,Gen-X (35-44),APAC,7937.09,0,1,0.049894,0.022033,173395,8651,1200,60210.92,7.8,5.5,0.235,10,4.5,Shop Now,upbeat-electronic,12.8,Q4 2026,2026-02-12,2026-03-01
VEL-2026-Q4-0851,Trail Running Adventure,vel_trail_adventure_2026,Runner_Sunrise,Instagram,Gen-Z (18-24),APAC,1858.25,0,0,0.039787,0.006416,75762,3014,486,21670.63,7.8,5.5,0.221,3,4.1,Shop Now,voiceover-only,23.3,Q3 2026,2026-02-20,2026-03-04
VEL-2026-Q1-0852,Holiday Gift Guide,vel_holiday_gift_2026,Morning_Stretch,YouTube,Gen-Z (18-24),US-West,11442.01,1,1,0.082187,0.02012,613510,50422,1200,48081.9,3.98,10.06,0.259,12,5.6,Limited Time,voiceover-only,9.5,Q1 2026,2026-02-03,2026-03-02
VEL-2026-Q2-0853,Back to Campus Athletics,vel_campus_athletics_2026,Trail_Epic,TikTok,Millennials (25-34),US-East,7633.0,0,0,0.030573,0.007467,452709,13840,1200,55973.61,7.8,5.68,0.24,17,4.8,Shop Now,hip-hop,11.7,Q2 2026,2026-02-24,2026-03-03
VEL-2026-Q3-0854,Holiday Gift Guide,vel_holiday_gift_2026,Basketball_Court,TikTok,Gen-Z (18-24),EU-West,4885.49,1,1,0.071669,0.02437,214400,15365,1200,30213.42,6.0,5.5,0.101,4,7.9,Shop Now,hip-hop,19.7,Q4 2026,2026-02-06,2026-03-03
VEL-2026-Q4-0855,Back to Campus Athletics,vel_campus_athletics_2026,Swim_Laps,YouTube,Gen-Z (18-24),US-West,7625.56,1,1,0.089,0.016175,280539,24967,1200,51327.87,6.36,6.73,0.12,16,6.7,Learn More,ambient,29.7,Q4 2026,2026-02-28,2026-03-13
VEL-2026-Q1-0856,Winter Training Push,vel_winter_training_2026,Trail_Epic,TikTok,Millennials (25-34),APAC,8075.44,0,0,0.026507,0.008974,37213,986,333,16790.59,1.93,26.06,0.16,12,2.5,Shop Now,hip-hop,7.8,Q3 2026,2026-02-01,2026-02-25
VEL-2026-Q2-0857,Winter Training Push,vel_winter_training_2026,Yoga_Flow,TikTok,Gen-Z (18-24),US-East,8659.32,1,0,0.0637,0.011371,646655,41192,1200,42848.4,4.46,8.01,0.043,3,5.9,Shop Now,upbeat-electronic,15.6,Q4 2026,2026-03-04,2026-03-13
VEL-2026-Q3-0858,Holiday Gift Guide,vel_holiday_gift_2026,Trail_Epic,Instagram,Gen-Z (18-24),APAC,6897.74,1,0,0.076887,0.013723,727290,55918,1200,33898.42,5.32,5.5,0.257,12,2.1,Limited Time,acoustic-indie,7.0,Q3 2026,2026-02-08,2026-03-06
VEL-2026-Q4-0859,Trail Running Adventure,vel_trail_adventure_2026,Runner_Sunrise,TikTok,Millennials (25-34),EU-West,9283.45,1,0,0.049287,0.01816,183785,9058,1200,45151.58,4.74,7.95,0.051,10,6.4,Discover,acoustic-indie,10.8,Q3 2026,2026-01-15,2026-02-01
VEL-2026-Q1-0860,Summer Endurance Launch,vel_summer_endurance_2026,HIIT_Studio,Meta,Millennials (25-34),APAC,13821.65,1,0,0.05426,0.013415,656445,35618,1200,56175.76,3.41,13.74,0.117,5,1.6,Learn More,ambient,27.8,Q2 2026,2026-01-29,2026-02-09
VEL-2026-Q2-0861,Trail Running Adventure,vel_trail_adventure_2026,Yoga_Flow,YouTube,Millennials (25-34),APAC,5752.89,1,0,0.075523,0.033474,778696,58809,1200,33862.84,5.08,5.56,0.177,3,4.1,Learn More,acoustic-indie,8.3,Q2 2026,2026-02-17,2026-03-14
VEL-2026-Q3-0862,Trail Running Adventure,vel_trail_adventure_2026,Morning_Stretch,Instagram,Gen-X (35-44),EU-West,11022.89,0,1,0.041424,0.006678,57583,2385,384,11973.68,1.2,33.9,0.164,4,6.4,Discover,ambient,26.6,Q1 2026,2026-03-03,2026-03-30
VEL-2026-Q4-0863,Summer Endurance Launch,vel_summer_endurance_2026,Sprint_Track,Instagram,Gen-X (35-44),US-East,13469.56,1,0,0.051087,0.014485,678080,34640,1200,35311.87,2.75,10.71,0.197,14,2.6,Learn More,hip-hop,10.3,Q2 2026,2026-02-03,2026-02-11
VEL-2026-Q1-0864,Winter Training Push,vel_winter_training_2026,Sprint_Track,Meta,Millennials (25-34),US-West,7111.7,0,1,0.038497,0.007081,104944,4040,743,36338.97,4.58,10.67,0.167,5,6.8,Shop Now,hip-hop,26.7,Q2 2026,2026-02-20,2026-03-20
VEL-2026-Q2-0865,Winter Training Push,vel_winter_training_2026,Basketball_Court,YouTube,Millennials (25-34),US-East,6930.11,0,0,0.050094,0.012795,47369,2372,606,16293.39,2.24,11.98,0.095,16,5.3,Shop Now,upbeat-electronic,18.9,Q3 2026,2026-02-10,2026-02-20
VEL-2026-Q3-0866,Summer Endurance Launch,vel_summer_endurance_2026,Morning_Stretch,YouTube,Millennials (25-34),EU-West,9230.7,1,0,0.073176,0.03289,728288,53293,1200,54717.11,7.12,6.41,0.088,17,3.5,Discover,acoustic-indie,27.1,Q2 2026,2026-02-05,2026-02-21
VEL-2026-Q4-0867,Back to Campus Athletics,vel_campus_athletics_2026,Cycling_Mountain,Instagram,Gen-X (35-44),APAC,9075.4,0,0,0.045903,0.019125,44510,2043,851,30630.65,2.99,12.05,0.258,15,3.7,Limited Time,upbeat-electronic,9.6,Q3 2026,2026-01-19,2026-01-27
VEL-2026-Q1-0868,Trail Running Adventure,vel_trail_adventure_2026,CrossFit_Box,TikTok,Gen-X (35-44),US-East,12195.55,1,0,0.059127,0.009726,37120,2194,361,17210.22,1.32,36.18,0.103,11,7.4,Limited Time,voiceover-only,24.3,Q3 2026,2026-02-17,2026-03-03
VEL-2026-Q2-0869,Holiday Gift Guide,vel_holiday_gift_2026,Basketball_Court,Instagram,Gen-Z (18-24),US-West,7409.01,0,1,0.03372,0.010756,649135,21888,1200,64717.8,7.8,5.5,0.107,14,2.1,Learn More,upbeat-electronic,22.3,Q2 2026,2026-02-22,2026-03-01
VEL-2026-Q3-0870,Winter Training Push,vel_winter_training_2026,Sprint_Track,YouTube,Gen-Z (18-24),EU-West,14943.78,1,1,0.086653,0.029839,647863,56139,1200,34123.63,2.74,10.36,0.139,7,5.7,Limited Time,ambient,19.0,Q1 2026,2026-01-17,2026-01-29
VEL-2026-Q4-0871,Holiday Gift Guide,vel_holiday_gift_2026,CrossFit_Box,Meta,Millennials (25-34),US-East,1362.34,0,0,0.024266,0.005165,416413,10104,1200,41317.86,7.8,5.5,0.073,6,5.8,Limited Time,ambient,25.5,Q1 2026,2026-01-31,2026-02-17
VEL-2026-Q1-0872,Summer Endurance Launch,vel_summer_endurance_2026,Cycling_Mountain,Instagram,Gen-X (35-44),US-West,545.93,0,1,0.04299,0.00832,292439,12571,1200,59164.52,7.8,5.5,0.162,4,7.4,Limited Time,upbeat-electronic,21.6,Q4 2026,2026-02-07,2026-02-23
VEL-2026-Q2-0873,Holiday Gift Guide,vel_holiday_gift_2026,Morning_Stretch,YouTube,Gen-X (35-44),EU-West,9782.88,1,1,0.071351,0.030061,569748,40652,1200,39581.7,4.84,6.82,0.2,17,5.8,Limited Time,hip-hop,27.0,Q4 2026,2026-02-07,2026-02-26
VEL-2026-Q3-0874,Holiday Gift Guide,vel_holiday_gift_2026,CrossFit_Box,Instagram,Gen-X (35-44),US-West,4827.31,0,1,0.056226,0.024776,564251,31725,1200,37744.34,7.8,5.5,0.229,11,4.9,Limited Time,voiceover-only,15.1,Q2 2026,2026-01-17,2026-01-24
VEL-2026-Q4-0875,Trail Running Adventure,vel_trail_adventure_2026,Morning_Stretch,TikTok,Millennials (25-34),EU-West,3985.54,1,1,0.071489,0.031996,576616,41221,1200,59713.61,7.8,5.5,0.211,9,7.3,Limited Time,upbeat-electronic,20.2,Q1 2026,2026-02-28,2026-03-08
VEL-2026-Q1-0876,Summer Endurance Launch,vel_summer_endurance_2026,Cycling_Mountain,Instagram,Gen-Z (18-24),APAC,5022.54,1,0,0.085552,0.033103,149034,12750,1200,65534.97,7.8,5.5,0.075,9,6.7,Limited Time,hip-hop,26.9,Q3 2026,2026-01-21,2026-01-30
VEL-2026-Q2-0877,Holiday Gift Guide,vel_holiday_gift_2026,Swim_Laps,Instagram,Millennials (25-34),US-East,4212.69,0,0,0.04417,0.015418,570893,25216,1200,50047.7,7.8,5.5,0.149,8,5.9,Learn More,upbeat-electronic,11.2,Q4 2026,2026-02-08,2026-02-23
VEL-2026-Q3-0878,Winter Training Push,vel_winter_training_2026,Yoga_Flow,YouTube,Gen-Z (18-24),US-West,946.46,0,0,0.064314,0.016318,200885,12919,1200,40009.75,7.8,5.5,0.049,4,0.7,Shop Now,acoustic-indie,17.7,Q3 2026,2026-01-17,2026-01-28
VEL-2026-Q4-0879,Summer Endurance Launch,vel_summer_endurance_2026,CrossFit_Box,YouTube,Gen-Z (18-24),EU-West,14587.23,1,0,0.089,0.017926,202443,18017,1200,44348.37,2.6,14.24,0.044,15,3.3,Limited Time,ambient,29.1,Q4 2026,2026-01-29,2026-02-14
VEL-2026-Q1-0880,Winter Training Push,vel_winter_training_2026,CrossFit_Box,YouTube,Millennials (25-34),US-West,3700.81,1,0,0.071604,0.012437,657529,47081,1200,36124.69,7.8,5.5,0.146,16,5.2,Shop Now,acoustic-indie,17.4,Q2 2026,2026-02-12,2026-02-28
VEL-2026-Q2-0881,Back to Campus Athletics,vel_campus_athletics_2026,Morning_Stretch,Instagram,Gen-Z (18-24),US-West,11143.43,1,1,0.089,0.031861,216848,19299,1200,57427.94,5.47,8.74,0.101,17,4.4,Discover,acoustic-indie,12.1,Q1 2026,2026-03-05,2026-03-23
VEL-2026-Q3-0882,Holiday Gift Guide,vel_holiday_gift_2026,Morning_Stretch,TikTok,Gen-Z (18-24),US-East,11557.65,1,1,0.072871,0.028086,279289,20352,1200,57845.06,4.47,10.78,0.204,2,2.9,Shop Now,voiceover-only,14.4,Q4 2026,2026-02-12,2026-03-08
VEL-2026-Q4-0883,Summer Endurance Launch,vel_summer_endurance_2026,CrossFit_Box,Meta,Gen-X (35-44),APAC,13974.23,0,1,0.049145,0.019557,717272,35250,1200,61504.36,4.5,11.38,0.214,6,1.6,Discover,hip-hop,27.2,Q1 2026,2026-01-24,2026-02-20
VEL-2026-Q1-0884,Winter Training Push,vel_winter_training_2026,Morning_Stretch,Meta,Gen-Z (18-24),US-West,942.97,0,1,0.042832,0.018166,194446,8328,1200,30957.69,7.8,5.5,0.255,2,4.6,Learn More,ambient,28.9,Q3 2026,2026-02-15,2026-03-14
VEL-2026-Q2-0885,Holiday Gift Guide,vel_holiday_gift_2026,HIIT_Studio,YouTube,Millennials (25-34),EU-West,13144.7,1,1,0.072876,0.030169,752662,54851,1200,50231.33,3.51,11.93,0.223,7,2.6,Shop Now,acoustic-indie,28.8,Q2 2026,2026-02-06,2026-02-13
VEL-2026-Q3-0886,Trail Running Adventure,vel_trail_adventure_2026,HIIT_Studio,YouTube,Millennials (25-34),EU-West,8144.78,0,1,0.048126,0.021653,87784,4224,1200,37713.2,4.13,7.61,0.052,12,2.2,Discover,ambient,22.8,Q1 2026,2026-02-22,2026-03-03
VEL-2026-Q4-0887,Winter Training Push,vel_winter_training_2026,Swim_Laps,Instagram,Gen-Z (18-24),APAC,9671.89,0,1,0.053901,0.012032,46274,2494,556,19585.93,1.81,19.43,0.129,8,3.5,Shop Now,hip-hop,18.2,Q2 2026,2026-01-23,2026-02-03
VEL-2026-Q1-0888,Winter Training Push,vel_winter_training_2026,Swim_Laps,Meta,Gen-X (35-44),EU-West,9844.82,1,0,0.043988,0.016671,679282,29880,1200,58258.4,4.97,9.77,0.106,16,6.4,Learn More,upbeat-electronic,10.4,Q1 2026,2026-02-20,2026-03-15
VEL-2026-Q2-0889,Back to Campus Athletics,vel_campus_athletics_2026,Swim_Laps,YouTube,Gen-X (35-44),APAC,12387.07,1,1,0.057085,0.018606,845848,48285,1200,36913.21,2.67,11.51,0.133,16,4.2,Shop Now,acoustic-indie,9.0,Q3 2026,2026-02-23,2026-03-09
VEL-2026-Q3-0890,Trail Running Adventure,vel_trail_adventure_2026,Sprint_Track,TikTok,Gen-Z (18-24),EU-West,5334.41,0,0,0.03671,0.008384,242220,8891,1200,52980.3,7.8,5.5,0.078,13,2.1,Discover,hip-hop,7.4,Q3 2026,2026-01-28,2026-02-20
VEL-2026-Q4-0891,Back to Campus Athletics,vel_campus_athletics_2026,Sprint_Track,TikTok,Gen-Z (18-24),US-East,11129.24,1,0,0.062272,0.027684,741358,46165,1200,53564.38,4.21,10.6,0.063,6,1.4,Limited Time,ambient,6.4,Q2 2026,2026-01-18,2026-02-02
VEL-2026-Q1-0892,Trail Running Adventure,vel_trail_adventure_2026,Trail_Epic,YouTube,Millennials (25-34),US-West,8164.38,1,1,0.068473,0.028715,387578,26538,1200,64347.38,7.8,5.5,0.165,5,4.2,Limited Time,hip-hop,27.1,Q3 2026,2026-02-03,2026-02-15
VEL-2026-Q2-0893,Winter Training Push,vel_winter_training_2026,Basketball_Court,YouTube,Gen-Z (18-24),US-East,12004.21,1,1,0.089,0.016781,268768,23920,1200,57905.79,5.1,9.45,0.213,3,6.5,Limited Time,upbeat-electronic,25.4,Q4 2026,2026-02-11,2026-03-06
VEL-2026-Q3-0894,Back to Campus Athletics,vel_campus_athletics_2026,Yoga_Flow,Meta,Gen-X (35-44),US-West,14862.92,0,0,0.041677,0.006579,461572,19236,1200,58930.87,3.62,13.56,0.208,6,5.4,Learn More,hip-hop,19.6,Q1 2026,2026-01-28,2026-02-11
VEL-2026-Q4-0895,Holiday Gift Guide,vel_holiday_gift_2026,HIIT_Studio,Meta,Gen-Z (18-24),US-West,3409.44,0,1,0.052706,0.01879,717494,37816,1200,49137.63,7.8,5.5,0.148,10,2.2,Limited Time,ambient,30.0,Q3 2026,2026-02-27,2026-03-26
VEL-2026-Q1-0896,Trail Running Adventure,vel_trail_adventure_2026,Cycling_Mountain,Instagram,Millennials (25-34),US-West,14922.41,0,0,0.046316,0.015342,485258,22475,1200,36724.11,2.83,10.83,0.165,5,3.8,Learn More,acoustic-indie,28.9,Q4 2026,2026-02-17,2026-03-02
VEL-2026-Q2-0897,Winter Training Push,vel_winter_training_2026,Yoga_Flow,Meta,Millennials (25-34),US-East,1802.28,1,0,0.055061,0.023717,168435,9274,1200,45320.28,7.8,5.5,0.164,15,6.9,Limited Time,acoustic-indie,21.7,Q2 2026,2026-01-27,2026-02-09
VEL-2026-Q3-0898,Summer Endurance Launch,vel_summer_endurance_2026,Yoga_Flow,TikTok,Millennials (25-34),US-West,533.6,0,0,0.026566,0.00585,503365,13372,1200,49781.62,7.8,5.5,0.206,3,1.8,Learn More,voiceover-only,17.1,Q4 2026,2026-02-14,2026-03-07
VEL-2026-Q4-0899,Trail Running Adventure,vel_trail_adventure_2026,Cycling_Mountain,TikTok,Millennials (25-34),US-East,1140.35,0,0,0.038469,0.006744,842060,32393,1200,54423.09,7.8,5.5,0.052,14,4.5,Learn More,ambient,9.7,Q2 2026,2026-02-16,2026-03-01
VEL-2026-Q1-0900,Trail Running Adventure,vel_trail_adventure_2026,Runner_Sunrise,YouTube,Millennials (25-34),APAC,5455.84,1,1,0.078084,0.017785,529136,41317,1200,51877.53,7.8,5.5,0.21,16,3.2,Shop Now,voiceover-only,18.4,Q2 2026,2026-02-22,2026-03-22
VEL-2026-Q2-0901,Holiday Gift Guide,vel_holiday_gift_2026,CrossFit_Box,Meta,Gen-Z (18-24),EU-West,9677.14,1,1,0.089,0.013855,94672,8425,1200,44183.2,3.89,9.46,0.18,7,1.4,Limited Time,voiceover-only,9.8,Q1 2026,2026-02-11,2026-02-25
VEL-2026-Q3-0902,Trail Running Adventure,vel_trail_adventure_2026,Basketball_Court,Instagram,Gen-Z (18-24),EU-West,1500.93,0,0,0.056897,0.009147,595534,33884,1200,39551.27,7.8,5.5,0.088,9,0.9,Shop Now,upbeat-electronic,15.6,Q1 2026,2026-02-08,2026-02-23
VEL-2026-Q4-0903,Trail Running Adventure,vel_trail_adventure_2026,Trail_Epic,TikTok,Gen-Z (18-24),US-West,582.15,0,1,0.0466,0.01978,519209,24194,1200,36056.31,7.8,5.5,0.052,3,4.7,Discover,ambient,28.6,Q4 2026,2026-02-15,2026-03-08
VEL-2026-Q1-0904,Holiday Gift Guide,vel_holiday_gift_2026,Swim_Laps,TikTok,Gen-Z (18-24),US-East,14087.82,0,0,0.039546,0.010108,638398,25245,1200,54978.43,3.95,11.6,0.066,10,0.7,Limited Time,acoustic-indie,14.2,Q1 2026,2026-01-23,2026-01-31
VEL-2026-Q2-0905,Holiday Gift Guide,vel_holiday_gift_2026,Cycling_Mountain,Instagram,Millennials (25-34),EU-West,12417.94,0,1,0.060666,0.016577,510654,30979,1200,53234.35,4.48,9.89,0.166,8,1.3,Limited Time,ambient,9.7,Q1 2026,2026-02-11,2026-02-24
VEL-2026-Q3-0906,Back to Campus Athletics,vel_campus_athletics_2026,Sprint_Track,Instagram,Gen-X (35-44),US-East,12233.16,1,0,0.046305,0.007201,289954,13426,1200,54745.41,4.68,9.76,0.222,15,3.1,Limited Time,upbeat-electronic,20.0,Q1 2026,2026-02-14,2026-03-07
VEL-2026-Q4-0907,Winter Training Push,vel_winter_training_2026,Swim_Laps,TikTok,Gen-Z (18-24),US-East,13324.15,0,0,0.048894,0.011302,740220,36192,1200,43410.99,3.11,11.62,0.12,14,0.8,Limited Time,ambient,20.5,Q4 2026,2026-01-31,2026-02-24
VEL-2026-Q1-0908,Winter Training Push,vel_winter_training_2026,Morning_Stretch,TikTok,Gen-X (35-44),US-West,10650.5,1,0,0.034723,0.013591,233271,8099,1200,39446.68,4.36,7.54,0.131,3,3.5,Shop Now,ambient,10.7,Q3 2026,2026-02-06,2026-03-06
VEL-2026-Q2-0909,Back to Campus Athletics,vel_campus_athletics_2026,Cycling_Mountain,Instagram,Gen-Z (18-24),EU-West,2013.86,0,1,0.049776,0.016658,620976,30909,1200,57349.97,7.8,5.5,0.264,12,1.5,Shop Now,voiceover-only,10.7,Q1 2026,2026-01-27,2026-02-20
VEL-2026-Q3-0910,Winter Training Push,vel_winter_training_2026,Swim_Laps,TikTok,Gen-Z (18-24),US-West,6286.95,0,0,0.024133,0.009077,742723,17924,1200,57851.31,7.8,5.59,0.091,17,3.1,Learn More,ambient,29.7,Q1 2026,2026-01-24,2026-02-09
VEL-2026-Q4-0911,Trail Running Adventure,vel_trail_adventure_2026,CrossFit_Box,YouTube,Gen-X (35-44),US-West,10985.67,0,0,0.051377,0.0146,298306,15326,1200,46402.19,4.33,8.93,0.065,6,6.4,Shop Now,voiceover-only,11.8,Q4 2026,2026-01-30,2026-02-27
VEL-2026-Q1-0912,Back to Campus Athletics,vel_campus_athletics_2026,CrossFit_Box,YouTube,Millennials (25-34),EU-West,4564.85,1,0,0.072608,0.017638,622823,45221,1200,52028.55,7.8,5.5,0.122,6,5.2,Learn More,voiceover-only,26.1,Q3 2026,2026-01-20,2026-02-13
VEL-2026-Q2-0913,Back to Campus Athletics,vel_campus_athletics_2026,CrossFit_Box,Instagram,Gen-Z (18-24),EU-West,10467.39,1,1,0.077904,0.022969,425435,33142,1200,43446.71,3.98,9.1,0.219,8,3.8,Discover,hip-hop,17.3,Q1 2026,2026-03-03,2026-03-10
